model,name,guid,overridemat,overrideviewmat,icon,localizedStringID,productionLevel
mp_headgear_02us_young,hats43_9,0x6612023,m/mtl_mp_headgear_02it,,s1_cao_image_headgear_flag_9,LOOT_FLAG_HELMETS_9,
mp_headgear_02us_young,hats43_10,0x6614023,m/mtl_mp_headgear_02ja,,s1_cao_image_headgear_flag_10,LOOT_FLAG_HELMETS_10,
mp_headgear_02us_young,hats43_13,0x661A023,m/mtl_mp_headgear_02nd,,s1_cao_image_headgear_flag_13,LOOT_FLAG_HELMETS_13,
mp_headgear_02us_young,hats43_14,0x661C023,m/mtl_mp_headgear_02nz,,s1_cao_image_headgear_flag_14,LOOT_FLAG_HELMETS_14,
mp_headgear_02us_young,hats43_15,0x661E023,m/mtl_mp_headgear_02pt,,s1_cao_image_headgear_flag_15,LOOT_FLAG_HELMETS_15,
mp_headgear_02us_young,hats43_18,0x6624023,m/mtl_mp_headgear_02sp,,s1_cao_image_headgear_flag_18,LOOT_FLAG_HELMETS_18,
mp_headgear_02us_young,hats43_20,0x6628023,m/mtl_mp_headgear_02uk,,s1_cao_image_headgear_flag_20,LOOT_FLAG_HELMETS_20,
mp_headgear_02us_young,hats43_21,0x662A023,m/mtl_mp_headgear_02ar,,s1_cao_image_headgear_flag,LOOT_FLAG_HELMETS_21,
mp_headgear_38a,hats50_1,0x660202C,m/mtl_mp_headgear_38b,,s1_cao_image_headgear_38_1,LOOT_TREE_HELMET_1,
mp_headgear_38a,hats50_2,0x660402C,m/mtl_mp_headgear_38c,,s1_cao_image_headgear_38_2,LOOT_TREE_HELMET_2,
mp_headgear_38a,hats50_3,0x660602C,m/mtl_mp_headgear_38d,,s1_cao_image_headgear_38_3,LOOT_TREE_HELMET_3,
mp_headgear_f_38a,hats50_1,0x660202C,m/mtl_mp_headgear_38b,,s1_cao_image_headgear_38_1,LOOT_TREE_HELMET_1,
mp_headgear_f_38a,hats50_2,0x660402C,m/mtl_mp_headgear_38c,,s1_cao_image_headgear_38_2,LOOT_TREE_HELMET_2,
mp_headgear_f_38a,hats50_3,0x660602C,m/mtl_mp_headgear_38d,,s1_cao_image_pending,LOOT_TREE_HELMET_3,
mp_headgear_f_42a,hats47_1,0x6602030,m/mtl_mp_headgear_42b,,s1_cao_image_pending,LOOT_HAZMAT_MASK_1,
mp_headgear_m_42a,hats47_1,0x6602030,m/mtl_mp_headgear_42b,,s1_cao_image_headgear_42_1,LOOT_HAZMAT_MASK_1,
mp_headgear_f_44a,hats53_1,0x6602031,m/mtl_mp_headgear_44i,,s1_cao_image_headgear_44_1,LOOT_PLAGUE_MASK_1,
mp_headgear_m_44a,hats53_1,0x6602031,m/mtl_mp_headgear_44i,,s1_cao_image_headgear_44_1,LOOT_PLAGUE_MASK_1,
mp_headgear_43a,hats55_1,0x6602033,m/mtl_mp_headgear_43_royalty,,s1_cao_image_headgear_43_1,LOOT_FIREFIGHTER_HELMET_1,
mp_headgear_43a,hats55_2,0x6604033,m/mtl_mp_headgear_43op,,s1_cao_image_headgear_43_2,LOOT_FIREFIGHTER_HELMET_2,
mp_headgear_43a,hats55_3,0x6606033,m/mtl_mp_headgear_43opt,,s1_cao_image_headgear_43_3,LOOT_FIREFIGHTER_HELMET_3,
mp_headgear_f_43a,hats55_1,0x6602033,m/mtl_mp_headgear_43_royalty,,s1_cao_image_pending,LOOT_FIREFIGHTER_HELMET_1,
mp_headgear_f_43a,hats55_2,0x6604033,m/mtl_mp_headgear_43op,,s1_cao_image_headgear_43_2,LOOT_FIREFIGHTER_HELMET_2,
mp_headgear_f_43a,hats55_3,0x6606033,m/mtl_mp_headgear_43opt,,s1_cao_image_headgear_43_3,LOOT_FIREFIGHTER_HELMET_3,
mp_headgear_54a_barton,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_basara,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_chen,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_clark,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_cormack,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_coyle,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_davis,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_gideon,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_gots,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_hanks,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_kang,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_kva,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_lee,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_martin,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_pas,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_waters,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_headgear_54a_young,hats64_1,0x660203D,m/mtl_mp_headgear_54qua,,s1_cao_image_headgear_54_1,LOOT_BOMBER_HAT_1,
mp_loadouts_m_01a,gear1_1,0x6702001,m/mtl_mp_loadouts_01j,none,s1_cao_image_loadout_assault_atlas_1,LOOT_ATLAS_ASSAULT_1,
mp_loadouts_m_01a,gear1_2,0x6704001,m/mtl_mp_loadouts_01n,none,s1_cao_image_loadout_assault_atlas_2,LOOT_ATLAS_ASSAULT_2,
mp_loadouts_m_01a,gear1_3,0x6706001,m/mtl_mp_loadouts_01m,none,s1_cao_image_loadout_assault_atlas_3,LOOT_ATLAS_ASSAULT_3,
mp_loadouts_m_01a,gear1_4,0x6708001,m/mtl_mp_loadouts_01h,none,s1_cao_image_loadout_assault_atlas_4,LOOT_ATLAS_ASSAULT_4,
mp_loadouts_m_01a,gear1_5,0x670A001,m/mtl_mp_loadouts_01w,none,s1_cao_image_loadout_assault_atlas_5,LOOT_ATLAS_ASSAULT_5,
mp_loadouts_m_01a,gear1_6,0x670C001,m/mtl_mp_loadouts_01k,none,s1_cao_image_loadout_assault_atlas_6,LOOT_ATLAS_ASSAULT_6,
mp_loadouts_m_01a,gear1_7,0x670E001,m/mtl_mp_loadouts_01x,none,s1_cao_image_loadout_assault_atlas_7,LOOT_ATLAS_ASSAULT_7,
mp_loadouts_f_01a,gear1_1,0x6702001,m/mtl_mp_loadouts_01j,none,s1_cao_image_loadout_assault_atlas_1,LOOT_ATLAS_ASSAULT_1,
mp_loadouts_f_01a,gear1_2,0x6704001,m/mtl_mp_loadouts_01n,none,s1_cao_image_loadout_assault_atlas_2,LOOT_ATLAS_ASSAULT_2,
mp_loadouts_f_01a,gear1_3,0x6706001,m/mtl_mp_loadouts_01m,none,s1_cao_image_loadout_assault_atlas_3,LOOT_ATLAS_ASSAULT_3,
mp_loadouts_f_01a,gear1_4,0x6708001,m/mtl_mp_loadouts_01h,none,s1_cao_image_loadout_assault_atlas_4,LOOT_ATLAS_ASSAULT_4,
mp_loadouts_f_01a,gear1_5,0x670A001,m/mtl_mp_loadouts_01w,none,s1_cao_image_loadout_assault_atlas_5,LOOT_ATLAS_ASSAULT_5,
mp_loadouts_f_01a,gear1_6,0x670C001,m/mtl_mp_loadouts_01k,none,s1_cao_image_loadout_assault_atlas_6,LOOT_ATLAS_ASSAULT_6,
mp_loadouts_f_01a,gear1_7,0x670E001,m/mtl_mp_loadouts_01x,none,s1_cao_image_loadout_assault_atlas_7,LOOT_ATLAS_ASSAULT_7,
mp_loadouts_f_05a,gear18_1,0x6702003,m/mtl_mp_loadouts_05f,none,s1_cao_image_loadout_05a_1,LOOT_SENTINEL_COVERT_ASSAULT_1,
mp_loadouts_f_05a,gear18_2,0x6704003,m/mtl_mp_loadouts_05j,none,s1_cao_image_loadout_05a_2,LOOT_SENTINEL_COVERT_ASSAULT_2,
mp_loadouts_f_05a,gear18_3,0x6706003,m/mtl_mp_loadouts_05c,none,s1_cao_image_loadout_05a_3,LOOT_SENTINEL_COVERT_ASSAULT_3,
mp_loadouts_f_05a,gear18_4,0x6708003,m/mtl_mp_loadouts_05i,none,s1_cao_image_loadout_05a_6,LOOT_SENTINEL_COVERT_ASSAULT_4,
mp_loadouts_f_05a,gear18_5,0x670A003,m/mtl_mp_loadouts_05_enlighten,none,s1_cao_image_loadout_05a_7,LOOT_SENTINEL_COVERT_ASSAULT_5,
mp_loadouts_m_05a,gear18_1,0x6702003,m/mtl_mp_loadouts_05f,none,s1_cao_image_loadout_05a_1,LOOT_SENTINEL_COVERT_ASSAULT_1,
mp_loadouts_m_05a,gear18_2,0x6704003,m/mtl_mp_loadouts_05j,none,s1_cao_image_loadout_05a_2,LOOT_SENTINEL_COVERT_ASSAULT_2,
mp_loadouts_m_05a,gear18_3,0x6706003,m/mtl_mp_loadouts_05c,none,s1_cao_image_loadout_05a_3,LOOT_SENTINEL_COVERT_ASSAULT_3,
mp_loadouts_m_05a,gear18_4,0x6708003,m/mtl_mp_loadouts_05i,none,s1_cao_image_loadout_05a_6,LOOT_SENTINEL_COVERT_ASSAULT_4,
mp_loadouts_m_05a,gear18_5,0x670A003,m/mtl_mp_loadouts_05_enlighten,none,s1_cao_image_pending,LOOT_SENTINEL_COVERT_ASSAULT_5,
mp_loadouts_f_21a,gear4_1,0x6702004,m/mtl_mp_loadouts_21g,none,s1_cao_image_loadout_21a_6,LOOT_ATLAS_SECURITY_1,
mp_loadouts_f_21a,gear4_2,0x6704004,m/mtl_mp_loadouts_21v,none,s1_cao_image_loadout_21a_2,LOOT_ATLAS_SECURITY_2,
mp_loadouts_f_21a,gear4_3,0x6706004,m/mtl_mp_loadouts_21k,none,s1_cao_image_loadout_21a_3,LOOT_ATLAS_SECURITY_3,
mp_loadouts_f_21a,gear4_4,0x6708004,m/mtl_mp_loadouts_21x,none,s1_cao_image_loadout_21a_4,LOOT_ATLAS_SECURITY_4,
mp_loadouts_f_21a,gear4_5,0x670A004,m/mtl_mp_loadouts_21xr,none,s1_cao_image_loadout_21a_7,LOOT_ATLAS_SECURITY_5,
mp_loadouts_f_21a,gear4_6,0x670C004,m/mtl_mp_loadouts_21op,none,s1_cao_image_loadout_21a_8,LOOT_ATLAS_SECURITY_6,
mp_loadouts_f_21a,gear4_7,0x670E004,m/mtl_mp_loadouts_21opt,none,s1_cao_image_loadout_21a_9,LOOT_ATLAS_SECURITY_7,
mp_loadouts_m_21a,gear4_1,0x6702004,m/mtl_mp_loadouts_21g,none,s1_cao_image_loadout_21a_6,LOOT_ATLAS_SECURITY_1,
mp_loadouts_m_21a,gear4_2,0x6704004,m/mtl_mp_loadouts_21v,none,s1_cao_image_loadout_21a_2,LOOT_ATLAS_SECURITY_2,
mp_loadouts_m_21a,gear4_3,0x6706004,m/mtl_mp_loadouts_21k,none,s1_cao_image_loadout_21a_3,LOOT_ATLAS_SECURITY_3,
mp_loadouts_m_21a,gear4_4,0x6708004,m/mtl_mp_loadouts_21x,none,s1_cao_image_loadout_21a_4,LOOT_ATLAS_SECURITY_4,
mp_loadouts_m_21a,gear4_5,0x670A004,m/mtl_mp_loadouts_21xr,none,s1_cao_image_pending,LOOT_ATLAS_SECURITY_5,
mp_loadouts_m_21a,gear4_6,0x670C004,m/mtl_mp_loadouts_21op,none,s1_cao_image_loadout_21a_8,LOOT_ATLAS_SECURITY_6,
mp_loadouts_m_21a,gear4_7,0x670E004,m/mtl_mp_loadouts_21opt,none,s1_cao_image_loadout_21a_9,LOOT_ATLAS_SECURITY_7,
mp_loadouts_f_07a,gear5_1,0x6702005,m/mtl_mp_loadouts_07f,none,s1_cao_image_loadout_07a_1,LOOT_PMC_ASSAULT_1,
mp_loadouts_f_07a,gear5_2,0x6704005,m/mtl_mp_loadouts_07q,none,s1_cao_image_loadout_07a_2,LOOT_PMC_ASSAULT_2,
mp_loadouts_f_07a,gear5_3,0x6706005,m/mtl_mp_loadouts_07r,none,s1_cao_image_loadout_07a_3,LOOT_PMC_ASSAULT_3,
mp_loadouts_f_07a,gear5_4,0x6708005,m/mtl_mp_loadouts_07c,none,s1_cao_image_loadout_07a_4,LOOT_PMC_ASSAULT_4,
mp_loadouts_f_07a,gear5_5,0x670A005,m/mtl_mp_loadouts_07jack,none,s1_cao_image_loadout_07a_5,LOOT_PMC_ASSAULT_5,
mp_loadouts_m_07a,gear5_1,0x6702005,m/mtl_mp_loadouts_07f,none,s1_cao_image_loadout_07a_1,LOOT_PMC_ASSAULT_1,
mp_loadouts_m_07a,gear5_2,0x6704005,m/mtl_mp_loadouts_07q,none,s1_cao_image_loadout_07a_2,LOOT_PMC_ASSAULT_2,
mp_loadouts_m_07a,gear5_3,0x6706005,m/mtl_mp_loadouts_07r,none,s1_cao_image_loadout_07a_3,LOOT_PMC_ASSAULT_3,
mp_loadouts_m_07a,gear5_4,0x6708005,m/mtl_mp_loadouts_07c,none,s1_cao_image_loadout_07a_4,LOOT_PMC_ASSAULT_4,
mp_loadouts_m_07a,gear5_5,0x670A005,m/mtl_mp_loadouts_07jack,none,s1_cao_image_pending,LOOT_PMC_ASSAULT_5,
mp_loadouts_f_19a,gear16_1,0x6702006,m/mtl_mp_loadouts_19b,none,s1_cao_image_loadout_marine_19a_1,LOOT_MARINE_ASSAULT_1,
mp_loadouts_f_19a,gear16_2,0x6704006,m/mtl_mp_loadouts_19j,none,s1_cao_image_loadout_marine_19a_2,LOOT_MARINE_ASSAULT_2,
mp_loadouts_f_19a,gear16_3,0x6706006,m/mtl_mp_loadouts_19d,none,s1_cao_image_loadout_marine_19a_3,LOOT_MARINE_ASSAULT_3,
mp_loadouts_f_19a,gear16_4,0x6708006,m/mtl_mp_loadouts_19f,none,s1_cao_image_loadout_marine_19a_4,LOOT_MARINE_ASSAULT_4,
mp_loadouts_m_19a,gear16_1,0x6702006,m/mtl_mp_loadouts_19b,none,s1_cao_image_loadout_marine_19a_1,LOOT_MARINE_ASSAULT_1,
mp_loadouts_m_19a,gear16_2,0x6704006,m/mtl_mp_loadouts_19j,none,s1_cao_image_loadout_marine_19a_2,LOOT_MARINE_ASSAULT_2,
mp_loadouts_m_19a,gear16_3,0x6706006,m/mtl_mp_loadouts_19d,none,s1_cao_image_loadout_marine_19a_3,LOOT_MARINE_ASSAULT_3,
mp_loadouts_m_19a,gear16_4,0x6708006,m/mtl_mp_loadouts_19f,none,s1_cao_image_loadout_marine_19a_4,LOOT_MARINE_ASSAULT_4,
mp_loadouts_f_29a,gear19_1,0x6702007,m/mtl_mp_loadouts_29t,none,s1_cao_image_loadout_29a_1,LOOT_MPUI_GEAR_STYLE5_1,
mp_loadouts_f_29a,gear19_2,0x6704007,m/mtl_mp_loadouts_29d,none,s1_cao_image_loadout_29a_2,LOOT_MPUI_GEAR_STYLE5_2,
mp_loadouts_f_29a,gear19_3,0x6706007,m/mtl_mp_loadouts_29j,none,s1_cao_image_loadout_29a_3,LOOT_MPUI_GEAR_STYLE5_3,
mp_loadouts_f_29a,gear19_4,0x6708007,m/mtl_mp_loadouts_29c,none,s1_cao_image_loadout_29a_4,LOOT_MPUI_GEAR_STYLE5_4,
mp_loadouts_f_29a,gear19_5,0x670A007,m/mtl_mp_loadouts_29g,none,s1_cao_image_loadout_29a_5,LOOT_MPUI_GEAR_STYLE5_5,
mp_loadouts_f_29a,gear19_6,0x670C007,m/mtl_mp_loadouts_29di,none,s1_cao_image_loadout_29a_6,LOOT_MPUI_GEAR_STYLE5_6,
mp_loadouts_f_29a,gear19_7,0x670E007,m/mtl_mp_loadouts_29wh,none,s1_cao_image_loadout_29a_7,LOOT_MPUI_GEAR_STYLE5_7,
mp_loadouts_m_29a,gear19_1,0x6702007,m/mtl_mp_loadouts_29t,none,s1_cao_image_loadout_29a_1,LOOT_MPUI_GEAR_STYLE5_1,
mp_loadouts_m_29a,gear19_2,0x6704007,m/mtl_mp_loadouts_29d,none,s1_cao_image_loadout_29a_2,LOOT_MPUI_GEAR_STYLE5_2,
mp_loadouts_m_29a,gear19_3,0x6706007,m/mtl_mp_loadouts_29j,none,s1_cao_image_loadout_29a_3,LOOT_MPUI_GEAR_STYLE5_3,
mp_loadouts_m_29a,gear19_4,0x6708007,m/mtl_mp_loadouts_29c,none,s1_cao_image_loadout_29a_4,LOOT_MPUI_GEAR_STYLE5_4,
mp_loadouts_m_29a,gear19_5,0x670A007,m/mtl_mp_loadouts_29g,none,s1_cao_image_loadout_29a_5,LOOT_MPUI_GEAR_STYLE5_5,
mp_loadouts_m_29a,gear19_6,0x670C007,m/mtl_mp_loadouts_29di,none,s1_cao_image_loadout_29a_6,LOOT_MPUI_GEAR_STYLE5_6,
mp_loadouts_m_29a,gear19_7,0x670E007,m/mtl_mp_loadouts_29wh,none,s1_cao_image_loadout_29a_7,LOOT_MPUI_GEAR_STYLE5_7,
mp_loadouts_f_02a,gear8_1,0x6702008,m/mtl_mp_loadouts_02d,none,s1_cao_image_loadout_02a_1,LOOT_ATLAS_PMC_ASSAULT_1,
mp_loadouts_f_02a,gear8_2,0x6704008,m/mtl_mp_loadouts_02f,none,s1_cao_image_loadout_02a_2,LOOT_ATLAS_PMC_ASSAULT_2,
mp_loadouts_m_02a,gear8_1,0x6702008,m/mtl_mp_loadouts_02d,none,s1_cao_image_loadout_02a_1,LOOT_ATLAS_PMC_ASSAULT_1,
mp_loadouts_m_02a,gear8_2,0x6704008,m/mtl_mp_loadouts_02f,none,s1_cao_image_loadout_02a_2,LOOT_ATLAS_PMC_ASSAULT_2,
mp_loadouts_f_35a,gear21_1,0x6702009,m/mtl_mp_loadouts_35l,none,s1_cao_image_loadout_35a_1,LOOT_NIGERIAN_1_1,
mp_loadouts_f_35a,gear21_2,0x6704009,m/mtl_mp_loadouts_35k,none,s1_cao_image_loadout_35a_2,LOOT_NIGERIAN_1_2,
mp_loadouts_f_35a,gear21_3,0x6706009,m/mtl_mp_loadouts_35bomb,none,s1_cao_image_loadout_35_3,LOOT_NIGERIAN_1_3,
mp_loadouts_f_35a,gear21_4,0x6708009,m/mtl_mp_loadouts_35raf,none,s1_cao_image_loadout_35_4,LOOT_NIGERIAN_1_4,
mp_loadouts_m_35a,gear21_1,0x6702009,m/mtl_mp_loadouts_35l,none,s1_cao_image_loadout_35a_1,LOOT_NIGERIAN_1_1,
mp_loadouts_m_35a,gear21_2,0x6704009,m/mtl_mp_loadouts_35k,none,s1_cao_image_loadout_35a_2,LOOT_NIGERIAN_1_2,
mp_loadouts_m_35a,gear21_3,0x6706009,m/mtl_mp_loadouts_35bomb,none,s1_cao_image_pending,LOOT_NIGERIAN_1_3,
mp_loadouts_m_35a,gear21_4,0x6708009,m/mtl_mp_loadouts_35raf,none,s1_cao_image_pending,LOOT_NIGERIAN_1_4,
mp_loadouts_f_33a,gear24_1,0x670200C,m/mtl_mp_loadouts_33j,none,s1_cao_image_loadout_33a_1,LOOT_KVA_SHOTGUN_GEAR_1,
mp_loadouts_m_33a,gear24_1,0x670200C,m/mtl_mp_loadouts_33j,none,s1_cao_image_loadout_33a_1,LOOT_KVA_SHOTGUN_GEAR_1,
mp_loadouts_f_04a,gear3_1,0x670200D,m/mtl_mp_loadouts_04b,none,s1_cao_image_loadout_assault_sentinel_1,LOOT_SENTINEL_ASSAULT_1,
mp_loadouts_f_04a,gear3_2,0x670400D,m/mtl_mp_loadouts_04c,none,s1_cao_image_loadout_assault_sentinel_2,LOOT_SENTINEL_ASSAULT_2,
mp_loadouts_f_04a,gear3_3,0x670600D,m/mtl_mp_loadouts_04d,none,s1_cao_image_loadout_assault_sentinel_3,LOOT_SENTINEL_ASSAULT_3,
mp_loadouts_f_04a,gear3_4,0x670800D,m/mtl_mp_loadouts_04z,none,s1_cao_image_loadout_assault_sentinel_4,LOOT_SENTINEL_ASSAULT_4,
mp_loadouts_f_04a,gear3_5,0x670A00D,m/mtl_mp_loadouts_04l,none,s1_cao_image_loadout_assault_sentinel_5,LOOT_SENTINEL_ASSAULT_5,
mp_loadouts_m_04a,gear3_1,0x670200D,m/mtl_mp_loadouts_04b,none,s1_cao_image_loadout_assault_sentinel_1,LOOT_SENTINEL_ASSAULT_1,
mp_loadouts_m_04a,gear3_2,0x670400D,m/mtl_mp_loadouts_04c,none,s1_cao_image_loadout_assault_sentinel_2,LOOT_SENTINEL_ASSAULT_2,
mp_loadouts_m_04a,gear3_3,0x670600D,m/mtl_mp_loadouts_04d,none,s1_cao_image_loadout_assault_sentinel_3,LOOT_SENTINEL_ASSAULT_3,
mp_loadouts_m_04a,gear3_4,0x670800D,m/mtl_mp_loadouts_04z,none,s1_cao_image_loadout_assault_sentinel_4,LOOT_SENTINEL_ASSAULT_4,
mp_loadouts_m_04a,gear3_5,0x670A00D,m/mtl_mp_loadouts_04l,none,s1_cao_image_loadout_assault_sentinel_5,LOOT_SENTINEL_ASSAULT_5,
mp_loadouts_f_03a,gear2_1,0x670200F,m/mtl_mp_loadouts_03f,,s1_cao_image_loadout_assault_kva_1,LOOT_KVA_ASSAULT_1,
mp_loadouts_m_03a,gear2_1,0x670200F,m/mtl_mp_loadouts_03f,,s1_cao_image_loadout_assault_kva_1,LOOT_KVA_ASSAULT_1,
mp_loadouts_f_27a,gear20_1,0x6702010,m/mtl_mp_loadouts_27pol,,s1_cao_image_loadout_27_1,LOOT_ATLAS_RECON_1,
mp_loadouts_m_27a,gear20_1,0x6702010,m/mtl_mp_loadouts_27pol,,s1_cao_image_pending,LOOT_ATLAS_RECON_1,
mp_loadouts_f_08a,gear7_1,0x6702011,m/mtl_mp_loadouts_08d,,s1_cao_image_loadout_08a_1,LOOT_NIGERIAN_ARMY_ASSAULT_1,
mp_loadouts_f_08a,gear7_2,0x6704011,m/mtl_mp_loadouts_08_lady,,s1_cao_image_loadout_08a_2,LOOT_NIGERIAN_ARMY_ASSAULT_2,
mp_loadouts_m_08a,gear7_1,0x6702011,m/mtl_mp_loadouts_08d,,s1_cao_image_loadout_08a_1,LOOT_NIGERIAN_ARMY_ASSAULT_1,
mp_loadouts_m_08a,gear7_2,0x6704011,m/mtl_mp_loadouts_08_lady,,s1_cao_image_pending,LOOT_NIGERIAN_ARMY_ASSAULT_2,
mp_loadouts_f_39a,gear25_1,0x6702012,m/mtl_mp_loadouts_39gm,,s1_cao_image_loadout_39_1,LOOT_BLOODSHED_LOADOUT_1,
mp_loadouts_f_39a,gear25_2,0x6704012,m/mtl_mp_loadouts_39m,,s1_cao_image_loadout_39_2,LOOT_BLOODSHED_LOADOUT_2,
mp_loadouts_f_39a,gear25_3,0x6706012,m/mtl_mp_loadouts_39d,,s1_cao_image_loadout_39_3,LOOT_BLOODSHED_LOADOUT_3,
mp_loadouts_f_39a,gear25_4,0x6708012,m/mtl_mp_loadouts_39p,,s1_cao_image_loadout_39_4,LOOT_BLOODSHED_LOADOUT_4,
mp_loadouts_f_39a,gear25_5,0x670A012,m/mtl_mp_loadouts_39mp,,s1_cao_image_loadout_39_5,LOOT_BLOODSHED_LOADOUT_5,
mp_loadouts_m_39a,gear25_1,0x6702012,m/mtl_mp_loadouts_39gm,,s1_cao_image_loadout_39_1,LOOT_BLOODSHED_LOADOUT_1,
mp_loadouts_m_39a,gear25_2,0x6704012,m/mtl_mp_loadouts_39m,,s1_cao_image_loadout_39_2,LOOT_BLOODSHED_LOADOUT_2,
mp_loadouts_m_39a,gear25_3,0x6706012,m/mtl_mp_loadouts_39d,,s1_cao_image_loadout_39_3,LOOT_BLOODSHED_LOADOUT_3,
mp_loadouts_m_39a,gear25_4,0x6708012,m/mtl_mp_loadouts_39p,,s1_cao_image_loadout_39_4,LOOT_BLOODSHED_LOADOUT_4,
mp_loadouts_m_39a,gear25_5,0x670A012,m/mtl_mp_loadouts_39mp,,s1_cao_image_loadout_39_5,LOOT_BLOODSHED_LOADOUT_5,
mp_loadouts_f_26a,gear26_1,0x6702013,m/mtl_mp_loadouts_26j,,s1_cao_image_loadout_26a_1,LOOT_ELITE_LOADOUT_1,
mp_loadouts_f_26a,gear26_2,0x6704013,m/mtl_mp_loadouts_26c,,s1_cao_image_loadout_26a_2,LOOT_ELITE_LOADOUT_2,
mp_loadouts_f_26a,gear26_3,0x6706013,m/mtl_mp_loadouts_26g,,s1_cao_image_loadout_26a_3,LOOT_ELITE_LOADOUT_3,
mp_loadouts_m_26a,gear26_1,0x6702013,m/mtl_mp_loadouts_26j,,s1_cao_image_loadout_26a_1,LOOT_ELITE_LOADOUT_1,
mp_loadouts_m_26a,gear26_2,0x6704013,m/mtl_mp_loadouts_26c,,s1_cao_image_loadout_26a_2,LOOT_ELITE_LOADOUT_2,
mp_loadouts_m_26a,gear26_3,0x6706013,m/mtl_mp_loadouts_26g,,s1_cao_image_loadout_26a_3,LOOT_ELITE_LOADOUT_3,
mp_loadouts_f_41a,gear28_1,0x6702015,m/mtl_mp_loadouts_41_clown,,s1_cao_image_pending,LOOT_RIPTIDE_LOADOUT_1,
mp_loadouts_m_41a,gear28_1,0x6702015,m/mtl_mp_loadouts_41_clown,,s1_cao_image_loadouts_41,LOOT_RIPTIDE_LOADOUT_1,
mp_loadouts_f_42a,gear29_1,0x6702016,m/mtl_mp_loadouts_42b,,s1_cao_image_pending,LOOT_HAZMAT_LOADOUT_1,
mp_loadouts_f_42a,gear29_2,0x6704016,m/mtl_mp_loadouts_42eco,,s1_cao_image_pending,LOOT_HAZMAT_LOADOUT_2,
mp_loadouts_f_42a,gear29_3,0x6706016,m/mtl_mp_loadouts_42psych,,s1_cao_image_pending,LOOT_HAZMAT_LOADOUT_3,
mp_loadouts_f_42a,gear29_5,0x670A016,m/mtl_mp_loadouts_42tiki,,s1_cao_image_pending,LOOT_HAZMAT_LOADOUT_5,
mp_loadouts_f_42a,gear29_6,0x670C016,m/mtl_mp_loadouts_42the,,s1_cao_image_pending,LOOT_HAZMAT_LOADOUT_6,
mp_loadouts_m_42a,gear29_1,0x6702016,m/mtl_mp_loadouts_42b,,s1_cao_image_loadout_42_1,LOOT_HAZMAT_LOADOUT_1,
mp_loadouts_m_42a,gear29_2,0x6704016,m/mtl_mp_loadouts_42eco,,s1_cao_image_loadouts_42_2,LOOT_HAZMAT_LOADOUT_2,
mp_loadouts_m_42a,gear29_3,0x6706016,m/mtl_mp_loadouts_42psych,,s1_cao_image_loadouts_42_3,LOOT_HAZMAT_LOADOUT_3,
mp_loadouts_m_42a,gear29_5,0x670A016,m/mtl_mp_loadouts_42tiki,,s1_cao_image_loadouts_42_4,LOOT_HAZMAT_LOADOUT_5,
